1.5220673467671104e-9, 9998.865374710887
1.7647804001629133e-9, 9997.652526547648
2.046185375235581e-9, 9994.191239906215
2.372504978751215e-9, 9997.796474196253
2.7508153364272375e-9, 9994.33518755482
3.1894574460893435e-9, 9991.837517404041
3.698069275455337e-9, 9991.909491228344
4.2385819135927495e-9, 9986.974228251203
4.9714851869840156e-9, 9987.235356423671
5.831077145505939e-9, 9984.858010871725
6.683418932155343e-9, 9983.846043606538
7.816485043950031e-9, 9983.233926199975
8.984878707966919e-9, 9981.356106180685
1.0363568089292487e-8, 9968.508160839894
1.2078731498780887e-8, 9974.883220593456
1.4004208058687388e-8, 9956.052250926072
1.6237322973177182e-8, 9954.004268470931
1.8712549280960384e-8, 9944.21228915714
2.120931361815498e-8, 9916.267953351882
2.530523272043521e-8, 9883.314076506455
2.933943808839262e-8, 9868.289391977158
3.401625254831874e-8, 9847.161803007044
3.981569658706965e-8, 9834.726496646756
4.585769868487861e-8, 9809.097464563676
5.301213862574528e-8, 9770.127802479088
6.145936250862126e-8, 9729.246075450541
7.125464689613805e-8, 9699.537711063642
8.290360321068683e-8, 9679.877403877124
9.576648779383022e-8, 9595.198099225483
1.1102280330007077e-7, 9541.628755069976
1.2870596744538258e-7, 9477.138424020375
1.4920654706744316e-7, 9415.080077447192
1.7516224115543522e-7, 9341.204395822982
1.9863132700140766e-7, 9264.526497899697
2.2475446383878776e-7, 9190.1880063156
2.55337219554927e-7, 9109.299242412526
2.8620995359509894e-7, 9034.224000590573
3.217809710225117e-7, 8965.333418600312
3.6207694143558144e-7, 8932.757266012055
3.9559741021174055e-7, 8840.670683662573
4.3395026626818334e-7, 8731.891408534968
4.893402607840439e-7, 8660.49955439813
5.307495417919313e-7, 8574.317806375551
5.909112884031323e-7, 8483.83035154056
6.683537090788457e-7, 8425.88597041498
7.130701568407251e-7, 8328.016836539075
7.833139440738659e-7, 8248.858715956716
8.547289560676313e-7, 8178.509443688934
9.389133571182207e-7, 8093.504618288274
0.0000010245178961150946, 8024.480318695143
0.0000011254255389790368, 7939.580649855965
0.0000012446174541529135, 7855.651692919873
0.00000137644100433947, 7774.057211648642
0.0000015324518062145266, 7680.478153906132
0.0000018794736392157128, 7551.177832855033
0.0000020314980794777828, 7459.924183944971
0.0000022466817693534993, 7381.4170993188
0.000002418913864593925, 7336.207723044721
0.0000033388536813017533, 7135.852225412686
0.000004029448771190296, 7014.4879999521245
0.000004873766135952316, 6890.592695003609
0.000005921608450430886, 6774.561075616335
0.000007308497853811163, 6656.888234932477
0.00000903555052789316, 6546.282733064458
0.00001120220098633724, 6440.389608291365
0.000014243251246338385, 6338.042012249513
0.000018003979459047193, 6244.083047218501
0.000022970510762578633, 6152.189676419332
0.000029861831410498876, 6069.043307901533
0.00003869443060943986, 5991.797971884743
0.000050538167548736634, 5917.022839099882
0.00006591867199888892, 5844.13145758925
0.00008597999351493537, 5771.2400760786195
0.00011280835744757357, 5698.905792495382
0.0001466698515586998, 5622.934864196821
0.0001906182850288798, 5543.311717931474
0.0002467147423497747, 5467.530435182715
0.00032299014205552386, 5396.887640093933
0.0004298933242733985, 5341.996257733747
0.0005680876408144341, 5285.982519919445
0.000743302823596915, 5211.679360940006
0.0009627312234048587, 5154.551416954668
